product_id,product_name,category,sub_category,brand,cost_price,list_price
PROD00913,PureAura Personal Care Model-0913,Beauty,Personal Care,PureAura,2218.9,3093.52
PROD00914,FitCore Fitness Model-0914,Sports,Fitness,FitCore,2697.9,5252.47
PROD00915,Astra Mobiles Model-0915,Electronics,Mobiles,Astra,191.68,283.82
PROD00916,Viva Accessories Model-0916,Fashion,Accessories,Viva,3322.56,4096.67
PROD00917,PureAura Fragrance Model-0917,Beauty,Fragrance,PureAura,425.86,679.87
PROD00918,PeakMotion Fitness Model-0918,Sports,Fitness,PeakMotion,224.85,395.44
PROD00919,NovaTech Laptops Model-0919,Electronics,Laptops,NovaTech,612.1,1278.23
PROD00920,NovaTech Mobiles Model-0920,Electronics,Mobiles,NovaTech,1232.51,1846.07
PROD00921,Astra Mobiles Model-0921,Electronics,Mobiles,Astra,422.88,571.0
PROD00922,FitCore Fitness Model-0922,Sports,Fitness,FitCore,2227.6,3791.99
PROD00923,PixelPro Audio Model-0923,Electronics,Audio,PixelPro,310.9,619.57
PROD00924,PeakMotion Running Model-0924,Sports,Running,PeakMotion,2361.32,3564.99
PROD00925,CasaPlus Furniture Model-0925,Home & Kitchen,Furniture,CasaPlus,334.08,477.05
PROD00926,PeakMotion Team Sports Model-0926,Sports,Team Sports,PeakMotion,1581.59,2440.73
PROD00927,UrbanWeave Men Model-0927,Fashion,Men,UrbanWeave,2215.94,3564.28
PROD00928,Viva Women Model-0928,Fashion,Women,Viva,2479.47,3736.56
PROD00929,Trendora Men Model-0929,Fashion,Men,Trendora,443.07,882.32
PROD00930,PixelPro Accessories Model-0930,Electronics,Accessories,PixelPro,403.92,696.9
PROD00931,ModeHub Footwear Model-0931,Fashion,Footwear,ModeHub,957.27,1286.77
PROD00932,StreetNine Men Model-0932,Fashion,Men,StreetNine,1158.6,1585.77
PROD00933,HomeNest Decor Model-0933,Home & Kitchen,Decor,HomeNest,959.48,1165.97
PROD00934,PixelPro Mobiles Model-0934,Electronics,Mobiles,PixelPro,482.7,1036.73
PROD00935,RunX Outdoor Model-0935,Sports,Outdoor,RunX,913.11,1605.71
PROD00936,CasaPlus Decor Model-0936,Home & Kitchen,Decor,CasaPlus,1479.12,2068.93
PROD00937,StreetNine Men Model-0937,Fashion,Men,StreetNine,1381.04,2767.36
PROD00938,ModeHub Men Model-0938,Fashion,Men,ModeHub,1010.74,1958.96
PROD00939,BrightHome Decor Model-0939,Home & Kitchen,Decor,BrightHome,3363.73,4590.31
PROD00940,NovaTech Accessories Model-0940,Electronics,Accessories,NovaTech,518.47,1054.3
PROD00941,ZenLiving Furniture Model-0941,Home & Kitchen,Furniture,ZenLiving,1364.43,1849.75
PROD00942,CasaPlus Appliances Model-0942,Home & Kitchen,Appliances,CasaPlus,372.81,588.6
PROD00943,Luma Personal Care Model-0943,Beauty,Personal Care,Luma,1949.45,3438.91
PROD00944,StreetNine Accessories Model-0944,Fashion,Accessories,StreetNine,469.69,573.07
PROD00945,GlowLab Makeup Model-0945,Beauty,Makeup,GlowLab,2582.18,5636.05
PROD00946,Viva Women Model-0946,Fashion,Women,Viva,2192.35,3637.01
PROD00947,CasaPlus Appliances Model-0947,Home & Kitchen,Appliances,CasaPlus,977.46,1211.04
PROD00948,Viva Footwear Model-0948,Fashion,Footwear,Viva,1075.82,1450.88
PROD00949,UrbanWeave Women Model-0949,Fashion,Women,UrbanWeave,405.98,833.59
PROD00950,ActivePro Running Model-0950,Sports,Running,ActivePro,2315.99,5007.51
PROD00951,HomeNest Storage Model-0951,Home & Kitchen,Storage,HomeNest,605.65,1159.48
PROD00952,Voltix Laptops Model-0952,Electronics,Laptops,Voltix,600.51,843.29
PROD00953,CookCraft Furniture Model-0953,Home & Kitchen,Furniture,CookCraft,2716.43,5871.08
PROD00954,Voltix Laptops Model-0954,Electronics,Laptops,Voltix,4590.29,8706.48
PROD00955,CasaPlus Appliances Model-0955,Home & Kitchen,Appliances,CasaPlus,1130.06,1617.05
PROD00956,VelvetSkin Skincare Model-0956,Beauty,Skincare,VelvetSkin,997.97,1313.18
PROD00957,PixelPro Mobiles Model-0957,Electronics,Mobiles,PixelPro,475.13,784.62
PROD00958,ModeHub Kids Model-0958,Fashion,Kids,ModeHub,602.41,783.65
PROD00959,StreetNine Kids Model-0959,Fashion,Kids,StreetNine,773.64,1086.73
PROD00960,Voltix Accessories Model-0960,Electronics,Accessories,Voltix,10444.12,20188.57
PROD00961,Luma Fragrance Model-0961,Beauty,Fragrance,Luma,174.75,312.74
PROD00962,Trendora Kids Model-0962,Fashion,Kids,Trendora,793.94,1459.14
PROD00963,CasaPlus Decor Model-0963,Home & Kitchen,Decor,CasaPlus,150.97,228.44
PROD00964,Voltix Laptops Model-0964,Electronics,Laptops,Voltix,967.28,1530.81
PROD00965,ModeHub Kids Model-0965,Fashion,Kids,ModeHub,2478.65,3287.17
PROD00966,Trendora Footwear Model-0966,Fashion,Footwear,Trendora,429.83,713.77
PROD00967,NovaTech Smart Home Model-0967,Electronics,Smart Home,NovaTech,1227.65,2298.12
PROD00968,CookCraft Decor Model-0968,Home & Kitchen,Decor,CookCraft,1152.85,2349.66
PROD00969,HomeNest Kitchen Model-0969,Home & Kitchen,Kitchen,HomeNest,2378.94,3618.47
PROD00970,StreetNine Women Model-0970,Fashion,Women,StreetNine,848.29,1796.52
PROD00971,StreetNine Women Model-0971,Fashion,Women,StreetNine,398.98,492.39
PROD00972,CookCraft Decor Model-0972,Home & Kitchen,Decor,CookCraft,3244.6,5389.67
PROD00973,ModeHub Men Model-0973,Fashion,Men,ModeHub,927.93,1991.62
PROD00974,VelvetSkin Personal Care Model-0974,Beauty,Personal Care,VelvetSkin,160.61,217.89
PROD00975,CasaPlus Storage Model-0975,Home & Kitchen,Storage,CasaPlus,316.52,535.19
PROD00976,Astra Audio Model-0976,Electronics,Audio,Astra,1838.22,2660.07
PROD00977,Trendora Men Model-0977,Fashion,Men,Trendora,6377.07,10279.44
PROD00978,Voltix Accessories Model-0978,Electronics,Accessories,Voltix,424.07,661.98
PROD00979,HomeNest Appliances Model-0979,Home & Kitchen,Appliances,HomeNest,2333.98,2931.24
PROD00980,Trendora Footwear Model-0980,Fashion,Footwear,Trendora,397.68,691.11
PROD00981,ZenLiving Furniture Model-0981,Home & Kitchen,Furniture,ZenLiving,641.73,1276.81
PROD00982,NovaTech Accessories Model-0982,Electronics,Accessories,NovaTech,859.72,1879.0
PROD00983,Bloom Personal Care Model-0983,Beauty,Personal Care,Bloom,261.62,322.73
PROD00984,NovaTech Laptops Model-0984,Electronics,Laptops,NovaTech,2028.47,3392.07
PROD00985,ZenLiving Furniture Model-0985,Home & Kitchen,Furniture,ZenLiving,1098.97,1344.53
PROD00986,UrbanWeave Women Model-0986,Fashion,Women,UrbanWeave,3881.09,7258.35
PROD00987,NovaTech Mobiles Model-0987,Electronics,Mobiles,NovaTech,156.66,343.89
PROD00988,PureAura Skincare Model-0988,Beauty,Skincare,PureAura,382.23,742.76
PROD00989,ActivePro Yoga Model-0989,Sports,Yoga,ActivePro,1246.03,2279.44
PROD00990,HomeNest Appliances Model-0990,Home & Kitchen,Appliances,HomeNest,511.78,999.62
PROD00991,CookCraft Furniture Model-0991,Home & Kitchen,Furniture,CookCraft,1082.91,1757.2
PROD00992,BrightHome Decor Model-0992,Home & Kitchen,Decor,BrightHome,695.67,1310.83
PROD00993,HomeNest Storage Model-0993,Home & Kitchen,Storage,HomeNest,291.4,416.93
PROD00994,CasaPlus Furniture Model-0994,Home & Kitchen,Furniture,CasaPlus,997.02,1585.24
PROD00995,PeakMotion Team Sports Model-0995,Sports,Team Sports,PeakMotion,1258.63,1562.15
PROD00996,Trendora Women Model-0996,Fashion,Women,Trendora,2455.49,4114.32
PROD00997,FlexGear Team Sports Model-0997,Sports,Team Sports,FlexGear,1298.26,2609.49
PROD00998,Bloom Fragrance Model-0998,Beauty,Fragrance,Bloom,819.99,1124.68
PROD00999,VelvetSkin Personal Care Model-0999,Beauty,Personal Care,VelvetSkin,411.32,758.41
PROD01000,PeakMotion Running Model-1000,Sports,Running,PeakMotion,1571.56,2720.5
